codigo,segmentacao,projeto,ingestion_date
BTB0032-2,A,riviera,2026-02-13
BTB0032-2,A,riviera,2026-02-19
BTB0032-2,A,riviera,2026-02-15
BTB0032-2,A,riviera,2026-02-21
BTB0032-2,A,riviera,2026-02-14
BTB0032-4,A,riviera,2026-02-16
BTB0032-4,A,riviera,2026-02-13
BTB0032-4,A,riviera,2026-02-12
BTB0032-4,A,riviera,2026-02-15
BTB0032-4,A,riviera,2026-02-22
BTB0032-4,A,riviera,2026-02-08
BTB0032-4,A,riviera,2026-02-20
BTB0032-4,A,riviera,2026-02-14
BTB0032-4,A,riviera,2026-02-11
BTB0032-4,A,riviera,2026-02-07
BTB0032-4,A,riviera,2026-02-17
BTB0032-4,A,riviera,2026-02-21
BTB0032-4,A,riviera,2026-02-18
BTB0032-4,A,riviera,2026-02-09
BTB0032-4,A,riviera,2026-02-23
BTB0032-4,A,riviera,2026-02-19
BTB0032-4,A,riviera,2026-02-10
BTB0032-5,B,riviera,2026-02-10
BTB0032-5,B,riviera,2026-02-07
BTB0032-5,B,riviera,2026-02-11
BTB0032-5,B,riviera,2026-02-12
BTB0032-5,B,riviera,2026-02-19
BTB0032-5,B,riviera,2026-02-18
BTB0032-5,B,riviera,2026-02-13
BTB0032-5,B,riviera,2026-02-17
BTB0032-5,B,riviera,2026-02-21
BTB0032-5,B,riviera,2026-02-22
BTB0032-5,B,riviera,2026-02-23
BTB0032-5,B,riviera,2026-02-09
BTB0032-5,B,riviera,2026-02-16
BTB0032-5,B,riviera,2026-02-08
BTB0032-5,B,riviera,2026-02-14
BTB0032-5,B,riviera,2026-02-15
BTB0032-5,B,riviera,2026-02-20
BTB0032-6,C,riviera,2026-02-07
BTB0032-6,C,riviera,2026-02-08
BTB0032-6,C,riviera,2026-02-15
BTB0032-6,C,riviera,2026-02-17
BTB0032-6,C,riviera,2026-02-18
BTB0032-6,C,riviera,2026-02-09
BTB0032-6,C,riviera,2026-02-12
BTB0032-6,C,riviera,2026-02-23
BTB0032-6,C,riviera,2026-02-21
BTB0032-6,C,riviera,2026-02-19
BTB0032-6,C,riviera,2026-02-16
BTB0032-6,C,riviera,2026-02-10
BTB0032-6,C,riviera,2026-02-13
BTB0032-6,C,riviera,2026-02-22
BTB0032-6,C,riviera,2026-02-14
BTB0032-6,C,riviera,2026-02-11
BTB0032-6,C,riviera,2026-02-20
BTB0032-7,B,riviera,2026-02-19
BTB0032-7,B,riviera,2026-02-09
BTB0032-7,B,riviera,2026-02-15
BTB0032-7,B,riviera,2026-02-16
BTB0032-7,B,riviera,2026-02-23
BTB0032-7,B,riviera,2026-02-13
BTB0032-7,B,riviera,2026-02-07
BTB0032-7,B,riviera,2026-02-11
BTB0032-7,B,riviera,2026-02-20
BTB0032-7,B,riviera,2026-02-14
BTB0032-7,B,riviera,2026-02-17
BTB0032-7,B,riviera,2026-02-21
BTB0032-7,B,riviera,2026-02-18
BTB0032-7,B,riviera,2026-02-08
BTB0032-7,B,riviera,2026-02-22
BTB0032-7,B,riviera,2026-02-10
BTB0032-7,B,riviera,2026-02-12
BTB0033,C,riviera,2026-02-13
BTB0033,C,riviera,2026-02-18
BTB0033,C,riviera,2026-02-15
BTB0033,C,riviera,2026-02-17
BTB0033,C,riviera,2026-02-21
BTB0033,C,riviera,2026-02-11
BTB0033,C,riviera,2026-02-07
BTB0033,C,riviera,2026-02-10
BTB0033,C,riviera,2026-02-12
BTB0033,C,riviera,2026-02-19
BTB0033,C,riviera,2026-02-20
BTB0033,C,riviera,2026-02-22
BTB0033,C,riviera,2026-02-14
BTB0033,C,riviera,2026-02-23
BTB0033,C,riviera,2026-02-09
BTB0033,C,riviera,2026-02-08
BTB0033,C,riviera,2026-02-16
BTB0034,C,riviera,2026-02-23
BTB0034,C,riviera,2026-02-07
BTB0034,C,riviera,2026-02-10
BTB0034,C,riviera,2026-02-09
BTB0034,C,riviera,2026-02-15
BTB0034,C,riviera,2026-02-11
BTB0034,C,riviera,2026-02-20
BTB0034,C,riviera,2026-02-19
BTB0034,C,riviera,2026-02-08
BTB0034,C,riviera,2026-02-17
BTB0034,C,riviera,2026-02-13
BTB0034,C,riviera,2026-02-22
BTB0034,C,riviera,2026-02-21
BTB0034,C,riviera,2026-02-14
BTB0034,C,riviera,2026-02-18
BTB0034,C,riviera,2026-02-16
BTB0034,C,riviera,2026-02-12
BTB0035,B,riviera,2026-02-09
BTB0035,B,riviera,2026-02-19
BTB0035,B,riviera,2026-02-18
BTB0035,B,riviera,2026-02-23
BTB0035,B,riviera,2026-02-15
BTB0035,B,riviera,2026-02-16
BTB0035,B,riviera,2026-02-08
BTB0035,B,riviera,2026-02-10
BTB0035,B,riviera,2026-02-07
BTB0035,B,riviera,2026-02-12
BTB0035,B,riviera,2026-02-14
BTB0035,B,riviera,2026-02-20
BTB0035,B,riviera,2026-02-13
BTB0035,B,riviera,2026-02-11
BTB0035,B,riviera,2026-02-22
BTB0035,B,riviera,2026-02-21
BTB0035,B,riviera,2026-02-17
BTB0036,C,riviera,2026-02-09
BTB0036,C,riviera,2026-02-07
BTB0036,C,riviera,2026-02-11
BTB0036,C,riviera,2026-02-22
BTB0036,C,riviera,2026-02-10
BTB0036,C,riviera,2026-02-12
BTB0036,C,riviera,2026-02-16
BTB0036,C,riviera,2026-02-20
BTB0036,C,riviera,2026-02-08
BTB0036,C,riviera,2026-02-21
BTB0036,C,riviera,2026-02-23
BTB0036,C,riviera,2026-02-13
BTB0036,C,riviera,2026-02-18
BTB0036,C,riviera,2026-02-17
BTB0036,C,riviera,2026-02-19
BTB0036,C,riviera,2026-02-14
BTB0036,C,riviera,2026-02-15
BTB0036N,C,riviera,2026-02-08
BTB0036N,C,riviera,2026-02-07
BTB0036N,C,riviera,2026-02-18
BTB0036N,C,riviera,2026-02-16
BTB0036N,C,riviera,2026-02-21
BTB0036N,C,riviera,2026-02-10
BTB0036N,C,riviera,2026-02-14
BTB0036N,C,riviera,2026-02-11
BTB0036N,C,riviera,2026-02-17
BTB0036N,C,riviera,2026-02-09
BTB0036N,C,riviera,2026-02-13
BTB0036N,C,riviera,2026-02-15
BTB0036N,C,riviera,2026-02-19
BTB0036N,C,riviera,2026-02-20
BTB0036N,C,riviera,2026-02-22
BTB0036N,C,riviera,2026-02-12
BTB0036N,C,riviera,2026-02-23
BTB0037,C,riviera,2026-02-09
BTB0037,C,riviera,2026-02-15
BTB0037,C,riviera,2026-02-22
BTB0037,C,riviera,2026-02-17
BTB0037,C,riviera,2026-02-21
BTB0037,C,riviera,2026-02-10
BTB0037,C,riviera,2026-02-19
BTB0037,C,riviera,2026-02-13
BTB0037,C,riviera,2026-02-14
BTB0037,C,riviera,2026-02-23
BTB0037,C,riviera,2026-02-18
BTB0037,C,riviera,2026-02-20
BTB0037,C,riviera,2026-02-07
BTB0037,C,riviera,2026-02-16
BTB0037,C,riviera,2026-02-08
BTB0037,C,riviera,2026-02-12
BTB0037,C,riviera,2026-02-11
BTB0039N,C,riviera,2026-02-09
BTB0039N,C,riviera,2026-02-13
BTB0039N,C,riviera,2026-02-18
BTB0039N,C,riviera,2026-02-14
BTB0039N,C,riviera,2026-02-12
BTB0039N,C,riviera,2026-02-19
BTB0039N,C,riviera,2026-02-16
BTB0039N,C,riviera,2026-02-08
BTB0039N,C,riviera,2026-02-22
BTB0039N,C,riviera,2026-02-23
BTB0039N,C,riviera,2026-02-11
BTB0039N,C,riviera,2026-02-15
BTB0039N,C,riviera,2026-02-21
BTB0039N,C,riviera,2026-02-07
BTB0039N,C,riviera,2026-02-10
BTB0039N,C,riviera,2026-02-20
BTB0039N,C,riviera,2026-02-17
BTB0041N,B,riviera,2026-02-07
BTB0041N,B,riviera,2026-02-11
BTB0041N,B,riviera,2026-02-17
BTB0041N,B,riviera,2026-02-12
BTB0041N,B,riviera,2026-02-23
BTB0041N,B,riviera,2026-02-14
BTB0041N,B,riviera,2026-02-09
BTB0041N,B,riviera,2026-02-21
BTB0041N,B,riviera,2026-02-18
BTB0041N,B,riviera,2026-02-22
BTB0041N,B,riviera,2026-02-15
BTB0041N,B,riviera,2026-02-20
BTB0041N,B,riviera,2026-02-13
BTB0041N,B,riviera,2026-02-08
BTB0041N,B,riviera,2026-02-19
BTB0041N,B,riviera,2026-02-16
BTB0041N,B,riviera,2026-02-10
BTB0042,C,riviera,2026-02-15
BTB0042,C,riviera,2026-02-20
BTB0042,C,riviera,2026-02-21
BTB0042,C,riviera,2026-02-16
BTB0042,C,riviera,2026-02-08
BTB0042,C,riviera,2026-02-14
BTB0042,C,riviera,2026-02-07
BTB0042,C,riviera,2026-02-19
BTB0042,C,riviera,2026-02-22
BTB0042,C,riviera,2026-02-13
BTB0042,C,riviera,2026-02-17
BTB0042,C,riviera,2026-02-11
BTB0042,C,riviera,2026-02-09
BTB0042,C,riviera,2026-02-23
BTB0042,C,riviera,2026-02-12
BTB0042,C,riviera,2026-02-10
BTB0042,C,riviera,2026-02-18
BTB0043,A,riviera,2026-02-07
BTB0043,A,riviera,2026-02-17
BTB0043,A,riviera,2026-02-14
BTB0043,A,riviera,2026-02-09
BTB0043,A,riviera,2026-02-12
BTB0043,A,riviera,2026-02-10
BTB0043,A,riviera,2026-02-21
BTB0043,A,riviera,2026-02-23
BTB0043,A,riviera,2026-02-20
BTB0043,A,riviera,2026-02-19
BTB0043,A,riviera,2026-02-11
BTB0043,A,riviera,2026-02-16
BTB0043,A,riviera,2026-02-15
BTB0043,A,riviera,2026-02-22
BTB0043,A,riviera,2026-02-08
BTB0043,A,riviera,2026-02-13
BTB0043,A,riviera,2026-02-18
BTB0044N,C,riviera,2026-02-21
BTB0044N,C,riviera,2026-02-20
BTB0044N,C,riviera,2026-02-23
BTB0044N,C,riviera,2026-02-22
BTB0044N,C,riviera,2026-02-11
BTB0044N,C,riviera,2026-02-18
BTB0044N,C,riviera,2026-02-13
BTB0044N,C,riviera,2026-02-17
BTB0044N,C,riviera,2026-02-19
BTB0044N,C,riviera,2026-02-14
BTB0044N,C,riviera,2026-02-09
BTB0044N,C,riviera,2026-02-15
BTB0044N,C,riviera,2026-02-12
BTB0044N,C,riviera,2026-02-16
BTB0044N,C,riviera,2026-02-10
BTB0044N,C,riviera,2026-02-08
BTB0044N,C,riviera,2026-02-07
BTB0045,B,riviera,2026-02-12
BTB0045,B,riviera,2026-02-10
BTB0045,B,riviera,2026-02-18
BTB0045,B,riviera,2026-02-19
BTB0045,B,riviera,2026-02-22
BTB0045,B,riviera,2026-02-11
BTB0045,B,riviera,2026-02-14
BTB0045,B,riviera,2026-02-08
BTB0045,B,riviera,2026-02-15
BTB0045,B,riviera,2026-02-07
BTB0045,B,riviera,2026-02-23
BTB0045,B,riviera,2026-02-09
BTB0045,B,riviera,2026-02-13
BTB0045,B,riviera,2026-02-21
BTB0045,B,riviera,2026-02-20
BTB0045,B,riviera,2026-02-17
BTB0045,B,riviera,2026-02-16
BTB0046N,C,riviera,2026-02-19
BTB0046N,C,riviera,2026-02-22
BTB0046N,C,riviera,2026-02-13
BTB0046N,C,riviera,2026-02-21
BTB0046N,C,riviera,2026-02-10
BTB0046N,C,riviera,2026-02-09
BTB0046N,C,riviera,2026-02-16
BTB0046N,C,riviera,2026-02-12
BTB0046N,C,riviera,2026-02-23
BTB0046N,C,riviera,2026-02-17
BTB0046N,C,riviera,2026-02-18
BTB0046N,C,riviera,2026-02-15
BTB0046N,C,riviera,2026-02-14
BTB0046N,C,riviera,2026-02-20
BTB0046N,C,riviera,2026-02-07
BTB0046N,C,riviera,2026-02-08
BTB0046N,C,riviera,2026-02-11
BTB0046N-1,B,riviera,2026-02-10
BTB0046N-1,B,riviera,2026-02-20
BTB0046N-1,B,riviera,2026-02-09
BTB0046N-1,B,riviera,2026-02-18
BTB0046N-1,B,riviera,2026-02-11
BTB0046N-1,B,riviera,2026-02-22
BTB0046N-1,B,riviera,2026-02-15
BTB0046N-1,B,riviera,2026-02-21
BTB0046N-1,B,riviera,2026-02-19
BTB0046N-1,B,riviera,2026-02-12
BTB0046N-1,B,riviera,2026-02-07
BTB0046N-1,B,riviera,2026-02-16
BTB0046N-1,B,riviera,2026-02-13
BTB0046N-1,B,riviera,2026-02-08
BTB0046N-1,B,riviera,2026-02-17
BTB0046N-1,B,riviera,2026-02-14
BTB0046N-1,B,riviera,2026-02-23
BTB0046N-2,B,riviera,2026-02-23
BTB0046N-2,B,riviera,2026-02-18
BTB0046N-2,B,riviera,2026-02-17
BTB0046N-2,B,riviera,2026-02-14
BTB0046N-2,B,riviera,2026-02-11
BTB0046N-2,B,riviera,2026-02-15
BTB0046N-2,B,riviera,2026-02-19
BTB0046N-2,B,riviera,2026-02-08
BTB0046N-2,B,riviera,2026-02-10
BTB0046N-2,B,riviera,2026-02-21
BTB0046N-2,B,riviera,2026-02-20
BTB0046N-2,B,riviera,2026-02-07
BTB0046N-2,B,riviera,2026-02-13
BTB0046N-2,B,riviera,2026-02-09
BTB0046N-2,B,riviera,2026-02-12
BTB0046N-2,B,riviera,2026-02-16
BTB0046N-2,B,riviera,2026-02-22
BTB0046N-3,B,riviera,2026-02-22
BTB0046N-3,B,riviera,2026-02-20
BTB0046N-3,B,riviera,2026-02-10
BTB0046N-3,B,riviera,2026-02-19
BTB0046N-3,B,riviera,2026-02-17
BTB0046N-3,B,riviera,2026-02-12
BTB0046N-3,B,riviera,2026-02-09
BTB0046N-3,B,riviera,2026-02-11
BTB0046N-3,B,riviera,2026-02-13
BTB0046N-3,B,riviera,2026-02-08
BTB0046N-3,B,riviera,2026-02-07
BTB0046N-3,B,riviera,2026-02-21
BTB0046N-3,B,riviera,2026-02-23
BTB0046N-3,B,riviera,2026-02-15
BTB0046N-3,B,riviera,2026-02-18
BTB0046N-3,B,riviera,2026-02-16
BTB0046N-3,B,riviera,2026-02-14
BTB0051N,B,riviera,2026-02-08
BTB0051N,B,riviera,2026-02-22
BTB0051N,B,riviera,2026-02-09
BTB0051N,B,riviera,2026-02-17
BTB0051N,B,riviera,2026-02-10
BTB0051N,B,riviera,2026-02-13
BTB0051N,B,riviera,2026-02-14
BTB0051N,B,riviera,2026-02-11
BTB0051N,B,riviera,2026-02-20
BTB0051N,B,riviera,2026-02-16
BTB0051N,B,riviera,2026-02-23
BTB0051N,B,riviera,2026-02-21
BTB0051N,B,riviera,2026-02-15
BTB0051N,B,riviera,2026-02-07
BTB0051N,B,riviera,2026-02-18
BTB0051N,B,riviera,2026-02-12
BTB0051N,B,riviera,2026-02-19
BTB0052,D,riviera,2026-02-08
BTB0052,D,riviera,2026-02-21
BTB0052,D,riviera,2026-02-20
BTB0052,D,riviera,2026-02-09
BTB0052,D,riviera,2026-02-16
BTB0052,D,riviera,2026-02-11
BTB0052,D,riviera,2026-02-14
BTB0052,D,riviera,2026-02-07
BTB0052,D,riviera,2026-02-17
BTB0052,D,riviera,2026-02-23
BTB0052,D,riviera,2026-02-13
BTB0052,D,riviera,2026-02-19
BTB0052,D,riviera,2026-02-10
BTB0052,D,riviera,2026-02-18
BTB0052,D,riviera,2026-02-15
BTB0052,D,riviera,2026-02-12
BTB0052,D,riviera,2026-02-22
BTB0053,B,riviera,2026-02-17
BTB0053,B,riviera,2026-02-14
BTB0053,B,riviera,2026-02-11
BTB0053,B,riviera,2026-02-20
BTB0053,B,riviera,2026-02-23
BTB0053,B,riviera,2026-02-13
BTB0053,B,riviera,2026-02-22
BTB0053,B,riviera,2026-02-19
BTB0053,B,riviera,2026-02-16
BTB0053,B,riviera,2026-02-10
BTB0053,B,riviera,2026-02-12
BTB0053,B,riviera,2026-02-07
BTB0053,B,riviera,2026-02-18
BTB0053,B,riviera,2026-02-15
BTB0053,B,riviera,2026-02-08
BTB0053,B,riviera,2026-02-09
BTB0053,B,riviera,2026-02-21
BTB0054N,A,riviera,2026-02-22
BTB0054N,A,riviera,2026-02-11
BTB0054N,A,riviera,2026-02-15
BTB0054N,A,riviera,2026-02-13
BTB0054N,A,riviera,2026-02-09
BTB0054N,A,riviera,2026-02-19
BTB0054N,A,riviera,2026-02-17
BTB0054N,A,riviera,2026-02-18
BTB0054N,A,riviera,2026-02-07
BTB0054N,A,riviera,2026-02-20
BTB0054N,A,riviera,2026-02-21
BTB0054N,A,riviera,2026-02-23
BTB0054N,A,riviera,2026-02-16
BTB0054N,A,riviera,2026-02-10
BTB0054N,A,riviera,2026-02-12
BTB0054N,A,riviera,2026-02-14
BTB0054N,A,riviera,2026-02-08
BTB0056N,C,riviera,2026-02-13
BTB0056N,C,riviera,2026-02-23
BTB0056N,C,riviera,2026-02-07
BTB0056N,C,riviera,2026-02-14
BTB0056N,C,riviera,2026-02-21
BTB0056N,C,riviera,2026-02-12
BTB0056N,C,riviera,2026-02-08
BTB0056N,C,riviera,2026-02-17
BTB0056N,C,riviera,2026-02-16
BTB0056N,C,riviera,2026-02-11
BTB0056N,C,riviera,2026-02-18
BTB0056N,C,riviera,2026-02-15
BTB0056N,C,riviera,2026-02-22
BTB0056N,C,riviera,2026-02-20
BTB0056N,C,riviera,2026-02-19
BTB0056N,C,riviera,2026-02-10
BTB0056N,C,riviera,2026-02-09
BTB0058,A,riviera,2026-02-22
BTB0058,A,riviera,2026-02-18
BTB0058,A,riviera,2026-02-09
BTB0058,A,riviera,2026-02-23
BTB0058,A,riviera,2026-02-16
BTB0058,A,riviera,2026-02-14
BTB0058,A,riviera,2026-02-19
BTB0058,A,riviera,2026-02-20
BTB0058,A,riviera,2026-02-21
BTB0058,A,riviera,2026-02-12
BTB0058,A,riviera,2026-02-17
BTB0058,A,riviera,2026-02-10
BTB0058,A,riviera,2026-02-07
BTB0058,A,riviera,2026-02-11
BTB0058,A,riviera,2026-02-15
BTB0058,A,riviera,2026-02-13
BTB0058,A,riviera,2026-02-08
BTB0059N,C,riviera,2026-02-23
BTB0059N,C,riviera,2026-02-12
BTB0059N,C,riviera,2026-02-19
BTB0059N,C,riviera,2026-02-17
BTB0059N,C,riviera,2026-02-09
BTB0059N,C,riviera,2026-02-07
BTB0059N,C,riviera,2026-02-20
BTB0059N,C,riviera,2026-02-08
BTB0059N,C,riviera,2026-02-11
BTB0059N,C,riviera,2026-02-13
BTB0059N,C,riviera,2026-02-14
BTB0059N,C,riviera,2026-02-22
BTB0059N,C,riviera,2026-02-16
BTB0059N,C,riviera,2026-02-15
BTB0059N,C,riviera,2026-02-10
BTB0059N,C,riviera,2026-02-21
BTB0059N,C,riviera,2026-02-18
BTB0061,B,riviera,2026-02-15
BTB0061,B,riviera,2026-02-16
BTB0061,B,riviera,2026-02-09
BTB0061,B,riviera,2026-02-18
BTB0061,B,riviera,2026-02-12
BTB0061,B,riviera,2026-02-23
BTB0061,B,riviera,2026-02-13
BTB0061,B,riviera,2026-02-11
BTB0061,B,riviera,2026-02-20
BTB0061,B,riviera,2026-02-07
BTB0061,B,riviera,2026-02-17
BTB0061,B,riviera,2026-02-21
BTB0061,B,riviera,2026-02-22
BTB0061,B,riviera,2026-02-14
BTB0061,B,riviera,2026-02-19
BTB0061,B,riviera,2026-02-08
BTB0061,B,riviera,2026-02-10
BTB0062,A,riviera,2026-02-17
BTB0062,A,riviera,2026-02-20
BTB0062,A,riviera,2026-02-22
BTB0062,A,riviera,2026-02-14
BTB0062,A,riviera,2026-02-08
BTB0062,A,riviera,2026-02-15
BTB0062,A,riviera,2026-02-07
BTB0062,A,riviera,2026-02-23
BTB0062,A,riviera,2026-02-19
BTB0062,A,riviera,2026-02-13
BTB0062,A,riviera,2026-02-09
BTB0062,A,riviera,2026-02-11
BTB0062,A,riviera,2026-02-12
BTB0062,A,riviera,2026-02-21
BTB0062,A,riviera,2026-02-10
BTB0062,A,riviera,2026-02-18
BTB0062,A,riviera,2026-02-16
BTB0063,A,riviera,2026-02-12
BTB0063,A,riviera,2026-02-23
BTB0063,A,riviera,2026-02-08
BTB0063,A,riviera,2026-02-21
BTB0063,A,riviera,2026-02-14
BTB0063,A,riviera,2026-02-13
BTB0063,A,riviera,2026-02-16
BTB0063,A,riviera,2026-02-10
BTB0063,A,riviera,2026-02-20
BTB0063,A,riviera,2026-02-11
BTB0063,A,riviera,2026-02-19
BTB0063,A,riviera,2026-02-22
BTB0063,A,riviera,2026-02-17
BTB0063,A,riviera,2026-02-15
BTB0063,A,riviera,2026-02-09
BTB0063,A,riviera,2026-02-07
BTB0063,A,riviera,2026-02-18
BTB0063N,A,riviera,2026-02-11
BTB0063N,A,riviera,2026-02-23
BTB0063N,A,riviera,2026-02-21
BTB0063N,A,riviera,2026-02-14
BTB0063N,A,riviera,2026-02-18
BTB0063N,A,riviera,2026-02-20
BTB0063N,A,riviera,2026-02-07
BTB0063N,A,riviera,2026-02-16
BTB0063N,A,riviera,2026-02-17
BTB0063N,A,riviera,2026-02-13
BTB0063N,A,riviera,2026-02-08
BTB0063N,A,riviera,2026-02-09
BTB0063N,A,riviera,2026-02-15
BTB0063N,A,riviera,2026-02-12
BTB0063N,A,riviera,2026-02-22
BTB0063N,A,riviera,2026-02-10
BTB0063N,A,riviera,2026-02-19
BTB0066,A,riviera,2026-02-23
BTB0066,A,riviera,2026-02-19
BTB0066,A,riviera,2026-02-21
BTB0066,A,riviera,2026-02-22
BTB0066,A,riviera,2026-02-11
BTB0066,A,riviera,2026-02-17
BTB0066,A,riviera,2026-02-12
BTB0066,A,riviera,2026-02-10
BTB0066,A,riviera,2026-02-15
BTB0066,A,riviera,2026-02-14
BTB0066,A,riviera,2026-02-20
BTB0066,A,riviera,2026-02-07
BTB0066,A,riviera,2026-02-16
BTB0066,A,riviera,2026-02-09
BTB0066,A,riviera,2026-02-18
BTB0066,A,riviera,2026-02-08
BTB0066,A,riviera,2026-02-13
BTB0067N,B,riviera,2026-02-22
BTB0067N,B,riviera,2026-02-19
BTB0067N,B,riviera,2026-02-16
BTB0067N,B,riviera,2026-02-15
BTB0067N,B,riviera,2026-02-10
BTB0067N,B,riviera,2026-02-23
BTB0067N,B,riviera,2026-02-21
BTB0067N,B,riviera,2026-02-17
BTB0067N,B,riviera,2026-02-07
BTB0067N,B,riviera,2026-02-13
BTB0067N,B,riviera,2026-02-12
BTB0067N,B,riviera,2026-02-08
BTB0067N,B,riviera,2026-02-20
BTB0067N,B,riviera,2026-02-09
BTB0067N,B,riviera,2026-02-11
BTB0067N,B,riviera,2026-02-14
BTB0067N,B,riviera,2026-02-18
BTB0069,B,riviera,2026-02-21
BTB0069,B,riviera,2026-02-09
BTB0069,B,riviera,2026-02-12
BTB0069,B,riviera,2026-02-07
BTB0069,B,riviera,2026-02-17
BTB0069,B,riviera,2026-02-14
BTB0069,B,riviera,2026-02-15
BTB0069,B,riviera,2026-02-23
BTB0069,B,riviera,2026-02-19
BTB0069,B,riviera,2026-02-08
BTB0069,B,riviera,2026-02-22
BTB0069,B,riviera,2026-02-10
BTB0069,B,riviera,2026-02-13
BTB0069,B,riviera,2026-02-16
BTB0069,B,riviera,2026-02-18
BTB0069,B,riviera,2026-02-11
BTB0069,B,riviera,2026-02-20
BTB0070N,C,riviera,2026-02-15
BTB0070N,C,riviera,2026-02-14
BTB0070N,C,riviera,2026-02-17
BTB0070N,C,riviera,2026-02-08
BTB0070N,C,riviera,2026-02-09
BTB0070N,C,riviera,2026-02-20
BTB0070N,C,riviera,2026-02-21
BTB0070N,C,riviera,2026-02-10
BTB0070N,C,riviera,2026-02-12
BTB0070N,C,riviera,2026-02-18
BTB0070N,C,riviera,2026-02-13
BTB0070N,C,riviera,2026-02-22
BTB0070N,C,riviera,2026-02-23
BTB0070N,C,riviera,2026-02-07
BTB0070N,C,riviera,2026-02-19
BTB0070N,C,riviera,2026-02-16
BTB0070N,C,riviera,2026-02-11
BTB0071,A,riviera,2026-02-08
BTB0071,A,riviera,2026-02-23
BTB0071,A,riviera,2026-02-18
BTB0071,A,riviera,2026-02-09
BTB0071,A,riviera,2026-02-16
BTB0071,A,riviera,2026-02-13
BTB0071,A,riviera,2026-02-11
BTB0071,A,riviera,2026-02-17
BTB0071,A,riviera,2026-02-20
BTB0071,A,riviera,2026-02-15
BTB0071,A,riviera,2026-02-21
BTB0071,A,riviera,2026-02-07
BTB0071,A,riviera,2026-02-22
BTB0071,A,riviera,2026-02-19
BTB0071,A,riviera,2026-02-12
BTB0071,A,riviera,2026-02-14
BTB0071,A,riviera,2026-02-10
BTB0072,A,riviera,2026-02-22
BTB0072,A,riviera,2026-02-18
BTB0072,A,riviera,2026-02-23
BTB0072,A,riviera,2026-02-09
BTB0072,A,riviera,2026-02-12
BTB0072,A,riviera,2026-02-19
BTB0072,A,riviera,2026-02-15
BTB0072,A,riviera,2026-02-20
BTB0072,A,riviera,2026-02-08
BTB0072,A,riviera,2026-02-10
BTB0072,A,riviera,2026-02-07
BTB0072,A,riviera,2026-02-13
BTB0072,A,riviera,2026-02-17
BTB0072,A,riviera,2026-02-11
BTB0072,A,riviera,2026-02-14
BTB0072,A,riviera,2026-02-16
BTB0072,A,riviera,2026-02-21
BTB0073,C,riviera,2026-02-08
BTB0073,C,riviera,2026-02-23
BTB0073,C,riviera,2026-02-09
BTB0073,C,riviera,2026-02-12
BTB0073,C,riviera,2026-02-15
BTB0073,C,riviera,2026-02-13
BTB0073,C,riviera,2026-02-17
BTB0073,C,riviera,2026-02-21
BTB0073,C,riviera,2026-02-20
BTB0073,C,riviera,2026-02-18
BTB0073,C,riviera,2026-02-11
BTB0073,C,riviera,2026-02-10
BTB0073,C,riviera,2026-02-14
BTB0073,C,riviera,2026-02-22
BTB0073,C,riviera,2026-02-07
BTB0073,C,riviera,2026-02-16
BTB0073,C,riviera,2026-02-19
BTB0074,C,riviera,2026-02-18
BTB0074,C,riviera,2026-02-07
BTB0074,C,riviera,2026-02-08
BTB0074,C,riviera,2026-02-12
BTB0074,C,riviera,2026-02-13
BTB0074,C,riviera,2026-02-09
BTB0074,C,riviera,2026-02-14
BTB0074,C,riviera,2026-02-17
BTB0074,C,riviera,2026-02-23
BTB0074,C,riviera,2026-02-15
BTB0074,C,riviera,2026-02-21
BTB0074,C,riviera,2026-02-20
BTB0074,C,riviera,2026-02-11
BTB0074,C,riviera,2026-02-10
BTB0074,C,riviera,2026-02-19
BTB0074,C,riviera,2026-02-16
BTB0074,C,riviera,2026-02-22
BTB0075,C,riviera,2026-02-14
BTB0075,C,riviera,2026-02-23
BTB0075,C,riviera,2026-02-18
BTB0075,C,riviera,2026-02-12
BTB0075,C,riviera,2026-02-16
BTB0075,C,riviera,2026-02-11
BTB0075,C,riviera,2026-02-15
BTB0075,C,riviera,2026-02-19
BTB0075,C,riviera,2026-02-10
BTB0075,C,riviera,2026-02-22
BTB0075,C,riviera,2026-02-13
BTB0075,C,riviera,2026-02-08
BTB0075,C,riviera,2026-02-20
BTB0075,C,riviera,2026-02-07
BTB0075,C,riviera,2026-02-21
BTB0075,C,riviera,2026-02-09
BTB0075,C,riviera,2026-02-17
BTB0076,C,riviera,2026-02-18
BTB0076,C,riviera,2026-02-22
BTB0076,C,riviera,2026-02-15
BTB0076,C,riviera,2026-02-17
BTB0076,C,riviera,2026-02-16
BTB0076,C,riviera,2026-02-09
BTB0076,C,riviera,2026-02-19
BTB0076,C,riviera,2026-02-11
BTB0076,C,riviera,2026-02-23
BTB0076,C,riviera,2026-02-10
BTB0076,C,riviera,2026-02-12
BTB0076,C,riviera,2026-02-14
BTB0076,C,riviera,2026-02-13
BTB0076,C,riviera,2026-02-21
BTB0076,C,riviera,2026-02-07
BTB0076,C,riviera,2026-02-08
BTB0076,C,riviera,2026-02-20
BTB0078N,C,riviera,2026-02-22
BTB0078N,C,riviera,2026-02-09
BTB0078N,C,riviera,2026-02-15
BTB0078N,C,riviera,2026-02-20
BTB0078N,C,riviera,2026-02-12
BTB0078N,C,riviera,2026-02-18
